Timestamp,X_Coordinate,Y_Coordinate,Slope_Angle_Degrees,Bench_Height_Meters,Joint_Density_per_sqm,Seismic_Vibration_mm_s,Blasting_Proximity_Meters,Displacement_mm_24hrs,Rainfall_mm_past_24hrs,Temperature_C,Risk_Score_0_10,Rock_Type_Category,Alert_Status
2024-06-10 09:00:00,455.9412619933865,568.3110896344443,75.5,6.8,4.43,1.31,150.0,0.14,1.8,20.6,4.49,Basalt,0
2024-06-10 10:00:00,748.7391814478993,512.0122583493032,32.3,22.8,2.26,1.47,234.0,1.95,1.52,24.5,4.42,Limestone,0
2024-06-10 11:00:00,386.9287170667849,195.90477698951122,53.1,23.2,5.58,0.71,423.0,0.3,0.78,16.1,3.72,Sandstone,0
2024-06-10 12:00:00,451.8702743020362,944.959972639134,39.3,7.1,7.12,2.04,365.0,0.34,1.11,16.7,4.48,Granite,0
2024-06-10 13:00:00,973.6014346726311,923.072841656606,78.4,24.8,0.44,1.74,93.0,1.11,2.06,10.2,4.55,Sandstone,0
2024-06-10 14:00:00,136.2123343491436,726.6727348500517,60.6,11.0,3.4,1.21,76.0,0.67,1.58,33.4,4.37,Limestone,0
2024-06-10 15:00:00,418.55259809331045,348.6360645838241,42.7,6.7,4.79,1.37,278.0,0.28,1.49,7.1,5.5,Basalt,0
2024-06-10 16:00:00,465.1218172173338,695.8015069469881,57.6,5.1,4.73,1.82,379.0,1.16,0.79,16.3,5.12,Limestone,0
2024-06-10 17:00:00,292.1052976412984,256.3186345295514,70.2,13.2,0.25,1.05,349.0,0.19,1.32,13.5,2.9,Basalt,0
2024-06-10 18:00:00,667.376792064469,385.999475856417,82.7,17.6,1.76,0.65,439.0,0.49,0.69,22.9,3.27,Sandstone,0
2024-06-10 19:00:00,359.90584314552456,946.6543442328611,42.1,11.6,0.59,1.06,110.0,0.1,0.81,36.4,3.03,Granite,0
2024-06-10 20:00:00,387.1005965216844,121.85860403665131,78.7,21.7,4.59,1.3,323.0,0.48,0.58,17.0,4.81,Basalt,0
2024-06-10 21:00:00,108.59374621305558,384.96727621653463,81.4,19.3,5.2,1.21,395.0,1.02,2.9,39.9,5.64,Basalt,0
2024-06-10 22:00:00,381.8146421352951,534.0279725350524,80.4,12.0,1.36,2.07,472.0,0.88,2.96,39.7,4.96,Granite,0
2024-06-10 23:00:00,936.8218614947092,854.8722191918304,64.9,19.7,2.73,0.83,95.0,0.91,0.74,21.3,3.52,Basalt,0
2024-06-11 00:00:00,871.369152699417,891.921935410277,64.6,23.8,2.71,0.88,158.0,6.6,0.83,38.2,6.99,Granite,0
2024-06-11 01:00:00,647.1297262014664,708.4551241543162,52.2,6.9,6.58,0.8,210.0,0.28,1.04,17.0,5.37,Shale,0
2024-06-11 02:00:00,537.2441687609362,423.89933639517346,71.4,11.1,1.64,1.45,293.0,0.15,2.25,15.3,4.15,Limestone,0
2024-06-11 03:00:00,415.1493244011705,981.1581890211846,59.2,14.3,4.43,0.66,234.0,0.58,1.66,39.8,4.09,Sandstone,0
2024-06-11 04:00:00,562.0666409556055,121.72312205657818,67.3,15.0,6.29,1.64,438.0,0.15,2.44,32.0,5.6,Granite,0
2024-06-11 05:00:00,106.90199566669534,967.2371518199681,53.6,15.8,6.65,0.84,478.0,0.12,2.84,14.8,4.43,Basalt,0
2024-06-11 06:00:00,822.2992599386154,952.3908752519116,70.2,11.0,5.37,0.9,82.0,0.29,1.56,6.0,4.4,Sandstone,0
2024-06-11 07:00:00,294.14109169190556,454.8767800599994,75.3,18.3,2.47,2.48,365.0,2.67,1.42,35.0,6.08,Sandstone,0
2024-06-11 08:00:00,485.64495894803355,274.6696780430897,38.1,17.9,6.6,2.0,101.0,0.73,2.41,17.5,5.18,Basalt,0
2024-06-11 09:00:00,905.832561402971,819.3913638175261,75.8,16.6,5.96,1.28,454.0,0.54,2.1,8.9,5.71,Basalt,0
2024-06-11 10:00:00,107.36742046841509,709.4777260218384,59.7,7.3,5.67,0.72,114.0,0.07,2.09,16.5,4.15,Limestone,0
2024-06-11 11:00:00,434.9846641848775,675.2374264304516,76.5,14.5,0.63,2.73,496.0,0.2,1.55,22.3,4.16,Sandstone,0
2024-06-11 12:00:00,300.7334259813915,832.5044371122124,53.7,12.1,0.44,1.13,242.0,1.54,2.06,13.7,4.46,Basalt,0
2024-06-11 13:00:00,987.7757914680319,296.20713480220354,50.8,14.8,5.59,1.35,222.0,0.28,1.05,7.4,4.88,Basalt,0
2024-06-11 14:00:00,683.9410174804677,261.2991994850955,80.3,23.4,7.56,1.76,314.0,3.3,0.92,18.3,7.61,Shale,1
2024-06-11 15:00:00,852.831715154976,917.1758830907779,43.8,14.6,6.21,0.56,227.0,0.58,1.03,25.1,3.61,Limestone,0
2024-06-11 16:00:00,777.1617011765278,526.8799973043065,76.4,5.3,6.67,0.95,156.0,0.32,3.8,36.8,4.52,Granite,0
2024-06-11 17:00:00,174.43794417081207,718.4079447506437,56.6,13.8,4.41,1.19,333.0,0.27,0.72,36.3,5.12,Limestone,0
2024-06-11 18:00:00,890.9512060018161,358.10241655532485,58.3,21.4,2.51,1.29,378.0,0.34,1.96,11.4,5.06,Sandstone,0
2024-06-11 19:00:00,325.5981835677313,549.8115952589969,47.0,20.6,5.45,0.73,475.0,0.09,3.29,23.8,4.01,Basalt,0
2024-06-11 20:00:00,733.115106230516,310.37145447968453,61.5,15.3,5.72,1.39,234.0,0.97,1.49,39.7,5.32,Sandstone,0
2024-06-11 21:00:00,772.7832823352293,645.648624178008,47.9,10.0,5.44,1.24,368.0,0.57,1.04,7.0,3.85,Basalt,0
2024-06-11 22:00:00,965.1406636125283,242.5378384915995,32.2,14.3,7.58,2.38,425.0,0.28,1.61,24.4,3.96,Granite,0
2024-06-11 23:00:00,369.03217881678955,233.9396072115577,45.0,16.3,3.0,1.82,424.0,0.33,0.95,25.1,3.67,Limestone,0
2024-06-12 00:00:00,841.500900410358,716.1521341111253,30.4,25.0,0.41,1.1,65.0,0.83,0.78,38.2,1.73,Limestone,0
2024-06-12 01:00:00,617.7918470426941,459.7970155632236,83.8,17.9,7.28,1.13,210.0,2.8,2.39,24.9,7.56,Sandstone,1
2024-06-12 02:00:00,929.961679046296,874.0540844808836,83.1,18.9,1.37,1.83,56.0,1.7,2.32,9.0,5.96,Basalt,0
2024-06-12 03:00:00,479.00220499393254,410.25913843023386,51.7,14.8,5.61,1.37,302.0,0.44,1.04,32.6,4.08,Granite,0
2024-06-12 04:00:00,725.1053049817425,425.3092317939491,70.1,12.1,7.0,0.71,439.0,0.16,0.96,27.7,4.96,Sandstone,0
2024-06-12 05:00:00,268.67058668147706,295.887397086194,49.0,21.3,2.55,2.82,417.0,0.08,1.36,23.7,5.09,Basalt,0
2024-06-12 06:00:00,911.621833930535,817.1844084044978,66.9,14.9,6.66,0.82,415.0,0.42,1.16,16.5,4.67,Granite,0
2024-06-12 07:00:00,980.434395881713,946.7601851828485,74.3,24.9,2.72,3.29,208.0,0.17,0.81,8.1,5.64,Sandstone,0
2024-06-12 08:00:00,363.784639243403,432.75129867691595,82.1,14.1,6.37,1.45,71.0,0.43,0.57,41.7,5.68,Shale,0
2024-06-12 09:00:00,912.8989608131727,486.83016322107017,52.0,6.4,0.65,0.95,128.0,0.49,0.59,38.7,3.95,Limestone,0
2024-06-12 10:00:00,147.05249989701147,383.45529882544315,73.1,18.7,5.28,0.47,352.0,0.75,0.67,42.6,4.4,Limestone,0
2024-06-12 11:00:00,833.9180994148065,103.93412497176463,44.6,5.9,5.45,1.67,110.0,0.11,0.73,42.6,4.73,Sandstone,0
2024-06-12 12:00:00,523.0450658246261,810.630089332866,84.5,10.0,3.98,0.66,106.0,0.15,1.36,11.9,5.55,Basalt,0
2024-06-12 13:00:00,972.6690420371264,420.82460111583305,31.4,12.1,5.53,1.41,209.0,0.27,0.82,17.9,3.41,Limestone,0
2024-06-12 14:00:00,334.2547930365662,955.3540458159273,63.2,19.8,7.39,2.65,93.0,0.48,0.83,24.1,4.93,Shale,0
2024-06-12 15:00:00,147.80959685867055,212.51704403505641,66.3,14.9,5.9,0.77,198.0,0.45,0.65,21.3,4.6,Limestone,0
2024-06-12 16:00:00,579.5897934985732,763.024225434947,67.8,5.6,7.69,1.64,486.0,4.85,0.66,43.6,7.95,Granite,1
2024-06-12 17:00:00,753.8959725626711,912.4444229806583,36.6,17.3,3.64,0.88,59.0,0.04,0.65,16.8,2.75,Sandstone,0
2024-06-12 18:00:00,529.4825377948815,687.9868391499738,81.6,13.2,4.27,1.92,424.0,1.12,1.17,9.8,5.9,Granite,0
2024-06-12 19:00:00,504.6312483093985,632.3543714484126,40.0,23.4,2.18,1.25,497.0,1.06,2.06,23.6,4.19,Granite,0
2024-06-12 20:00:00,295.0452866159601,458.12066498879705,64.3,15.0,7.89,1.21,246.0,0.15,2.59,25.3,4.63,Granite,0
2024-06-12 21:00:00,549.9005604582449,494.35404995168545,42.2,19.2,0.54,1.98,474.0,0.23,1.25,21.4,2.68,Shale,0
2024-06-12 22:00:00,916.7678561550456,672.8040243897327,46.9,9.4,2.93,1.57,168.0,2.14,2.08,36.5,5.22,Limestone,0
2024-06-12 23:00:00,481.7833279560236,516.0660167930241,60.1,20.2,2.45,0.89,492.0,0.2,0.83,24.8,2.73,Sandstone,0
2024-06-13 00:00:00,766.4479941930439,988.8703733288384,52.9,19.4,3.15,2.5,438.0,0.2,1.62,17.2,4.38,Granite,0
2024-06-13 01:00:00,797.9362944781608,514.5839119597814,38.8,23.1,7.35,0.66,448.0,0.41,0.79,24.5,4.0,Sandstone,0
2024-06-13 02:00:00,620.0005828129351,906.1879859837386,39.4,5.7,3.01,1.36,109.0,0.61,1.52,41.0,3.28,Granite,0
2024-06-13 03:00:00,400.40449695022284,335.927387921223,53.0,14.0,7.34,0.88,442.0,1.0,0.81,39.5,3.74,Limestone,0
2024-06-13 04:00:00,659.7965433306528,698.8186809474379,71.7,18.6,3.44,0.67,474.0,1.04,0.84,31.2,3.82,Basalt,0
2024-06-13 05:00:00,560.9366551999981,971.3305807127127,79.4,6.9,6.85,0.78,419.0,0.8,1.19,31.0,5.35,Shale,0
2024-06-13 06:00:00,848.799204155192,979.0017523040922,34.6,13.2,4.22,1.2,91.0,0.05,2.74,29.1,4.28,Basalt,0
2024-06-13 07:00:00,338.83596404363016,423.1468319865908,51.6,23.8,2.56,1.4,88.0,0.35,1.87,14.2,3.45,Limestone,0
2024-06-13 08:00:00,273.3951035476489,431.06626914369116,35.5,13.7,3.65,1.87,211.0,0.72,0.85,29.6,3.67,Shale,0
2024-06-13 09:00:00,305.2449975570916,240.98091774499693,30.9,24.7,3.45,2.2,367.0,0.73,0.72,29.0,4.39,Shale,0
2024-06-13 10:00:00,350.2411811837949,176.63633456176456,66.4,6.1,2.15,1.36,56.0,0.18,0.81,27.8,3.5,Limestone,0
2024-06-13 11:00:00,648.4994108751899,333.3364216922888,63.1,19.4,2.39,1.02,478.0,0.13,1.69,37.2,3.06,Granite,0
2024-06-13 12:00:00,608.7111616231879,564.2257912636144,39.0,16.6,1.57,1.85,286.0,0.12,1.36,6.8,4.13,Limestone,0
2024-06-13 13:00:00,215.43592188765058,671.8013098950589,42.9,15.0,2.75,0.96,211.0,0.59,1.69,23.3,3.3,Shale,0
2024-06-13 14:00:00,974.6764379142096,177.81544157591213,31.3,24.4,5.03,0.65,303.0,1.01,0.94,7.1,2.93,Shale,0
2024-06-13 15:00:00,129.899054244657,663.8794521077781,75.9,7.6,3.15,1.78,372.0,0.42,1.44,36.8,4.93,Basalt,0
2024-06-13 16:00:00,731.8012500365221,449.53366669219815,83.6,22.9,5.73,2.07,173.0,0.13,1.4,14.3,6.28,Basalt,0
2024-06-13 17:00:00,175.6416451928369,183.42511903510706,37.5,18.8,7.9,0.88,181.0,0.44,2.3,19.6,4.9,Shale,0
2024-06-13 18:00:00,189.11846077463656,120.90973745959508,42.7,10.2,3.08,2.68,261.0,0.14,2.69,18.1,4.76,Basalt,0
2024-06-13 19:00:00,801.977354521768,859.8208010289975,77.8,23.0,3.75,1.54,351.0,0.18,1.92,42.5,4.48,Limestone,0
2024-06-13 20:00:00,561.9287690382159,848.869023340102,81.0,13.6,1.4,1.45,368.0,0.25,2.3,18.6,5.22,Shale,0
2024-06-13 21:00:00,396.3260815127566,913.3225088599373,53.1,21.3,3.2,0.99,196.0,0.17,1.21,7.1,4.16,Sandstone,0
2024-06-13 22:00:00,721.7046834342249,903.5835664441105,32.8,12.8,5.84,1.83,195.0,0.12,0.86,6.5,3.96,Sandstone,0
2024-06-13 23:00:00,863.0819269120385,977.9116228731523,32.2,22.0,1.82,0.66,269.0,1.73,1.2,13.7,3.18,Limestone,0
2024-06-14 00:00:00,491.86186824683614,363.48190059878897,61.6,17.7,1.54,1.07,294.0,0.06,1.14,8.6,2.94,Limestone,0
2024-06-14 01:00:00,380.860633652246,405.00973107219534,51.6,7.8,3.07,0.91,342.0,0.2,1.11,36.8,3.46,Limestone,0
2024-06-14 02:00:00,751.4503677899704,673.9314679092831,31.6,18.0,6.57,0.72,328.0,0.3,1.22,32.0,3.7,Sandstone,0
2024-06-14 03:00:00,675.5687460813917,465.2910913872396,62.1,8.8,5.03,1.72,218.0,1.26,1.12,36.0,5.58,Sandstone,0
2024-06-14 04:00:00,330.9423946700607,655.9645137346436,30.6,13.2,7.66,1.4,184.0,0.49,0.97,26.3,5.29,Granite,0
2024-06-14 05:00:00,549.1457275835194,342.7287083986781,73.3,8.4,7.25,1.69,189.0,0.28,1.14,23.9,6.15,Limestone,0
2024-06-14 06:00:00,148.82578516857856,860.3547848331746,46.9,5.4,1.29,1.09,340.0,0.18,1.82,19.5,2.66,Granite,0
2024-06-14 07:00:00,247.6818748530211,694.5414935522643,32.2,9.2,0.44,1.81,245.0,1.16,0.79,37.5,2.81,Shale,0
2024-06-14 08:00:00,311.64307663640574,599.0137593918674,62.4,15.7,3.25,1.26,110.0,0.16,2.39,5.1,4.58,Limestone,0
2024-06-14 09:00:00,320.8115487389525,683.986418850112,51.9,14.6,4.22,1.01,53.0,0.45,2.1,25.6,4.7,Sandstone,0
2024-06-14 10:00:00,150.05858062981503,181.34785721309356,83.6,15.0,4.17,0.95,63.0,0.31,1.28,19.9,6.02,Basalt,0
2024-06-14 11:00:00,967.1241604841832,561.919830409731,59.9,10.0,1.16,0.55,440.0,0.59,0.37,11.2,2.13,Sandstone,0
2024-06-14 12:00:00,523.1402160906048,891.9643337036147,45.1,18.7,1.09,1.95,256.0,1.77,0.41,33.5,4.63,Sandstone,0
2024-06-14 13:00:00,997.490148148331,612.3556217935252,69.0,19.1,0.47,1.86,346.0,0.74,1.29,15.7,3.96,Basalt,0
2024-06-14 14:00:00,392.62918788482233,278.51320549963714,44.9,12.2,6.82,3.94,468.0,0.32,1.71,21.7,7.32,Sandstone,1
2024-06-14 15:00:00,509.96282012871103,155.15066713650322,79.7,22.6,7.59,1.07,107.0,1.97,2.96,16.6,6.7,Basalt,0
2024-06-14 16:00:00,644.1113401372189,902.4868717546898,50.6,17.9,1.01,0.94,251.0,1.79,1.0,29.4,4.29,Basalt,0
2024-06-14 17:00:00,241.35345681081026,924.9944549867023,60.2,19.3,1.78,0.62,293.0,1.15,0.94,5.4,4.81,Sandstone,0
2024-06-14 18:00:00,949.4306192856617,935.4224813027643,32.8,10.5,0.81,1.79,429.0,0.49,0.66,31.2,3.15,Granite,0
2024-06-14 19:00:00,308.2682679493397,783.9971129766705,53.4,5.0,7.03,1.64,497.0,0.17,1.65,21.5,4.51,Shale,0
2024-06-14 20:00:00,267.492324874575,389.8011454507524,75.8,22.3,7.67,2.27,370.0,0.03,1.23,33.6,5.82,Granite,0
2024-06-14 21:00:00,229.04858183181713,634.7914848472489,74.3,21.4,2.17,0.85,339.0,0.45,0.96,38.6,3.35,Sandstone,0
2024-06-14 22:00:00,694.7776301581715,528.6760834226122,42.3,7.5,2.5,1.63,464.0,0.8,1.24,25.6,3.37,Shale,0
2024-06-14 23:00:00,405.97057677514834,865.0896178471445,42.4,12.5,2.97,0.99,427.0,0.1,1.17,39.8,2.66,Sandstone,0
2024-06-15 00:00:00,577.8643263270955,648.1827382165144,75.0,18.2,4.07,2.09,439.0,0.56,1.98,10.3,6.61,Sandstone,0
2024-06-15 01:00:00,505.8388955703429,722.2782970987289,81.2,18.0,5.49,1.51,51.0,0.24,0.99,6.4,5.14,Limestone,0
2024-06-15 02:00:00,232.2219803745755,534.164869959181,35.2,22.2,4.08,0.66,281.0,0.61,1.22,40.4,3.33,Limestone,0
2024-06-15 03:00:00,782.3874258810957,703.7587107662233,54.8,7.8,7.61,1.16,402.0,0.2,1.87,9.7,5.08,Shale,0
2024-06-15 04:00:00,325.59661060267115,567.621880992918,48.6,13.6,0.89,0.56,132.0,0.18,1.07,12.2,2.86,Limestone,0
2024-06-15 05:00:00,182.0831721010585,907.5236383095746,77.9,6.9,6.41,0.77,388.0,0.35,0.84,9.8,5.71,Basalt,0
2024-06-15 06:00:00,440.60626388932343,320.6645365913323,34.6,12.8,2.74,0.79,54.0,0.11,0.64,11.9,2.14,Granite,0
2024-06-15 07:00:00,946.8617163128002,606.1654752482887,41.6,5.3,3.08,0.95,309.0,0.96,0.73,41.0,2.81,Sandstone,0
2024-06-15 08:00:00,419.0578893394746,181.43119117904388,71.4,23.0,5.7,1.1,433.0,0.38,0.89,38.9,4.2,Granite,0
2024-06-15 09:00:00,693.8299754102313,271.63903386531354,32.8,15.5,7.44,1.3,244.0,0.12,1.97,15.6,5.18,Granite,0
2024-06-15 10:00:00,800.9718075831969,452.0454847777111,57.1,22.0,5.76,1.28,383.0,0.2,0.84,33.2,4.64,Limestone,0
2024-06-15 11:00:00,759.059429751698,589.1358189665589,54.3,6.2,6.23,1.21,289.0,0.66,1.1,36.5,5.72,Granite,0
2024-06-15 12:00:00,621.4082318326288,609.2311947914134,48.4,9.5,6.03,1.4,341.0,0.27,0.73,11.2,3.38,Sandstone,0
2024-06-15 13:00:00,217.240790379052,126.64495129103423,51.7,10.2,2.64,0.74,283.0,0.75,1.25,14.1,3.8,Shale,0
2024-06-15 14:00:00,961.3584999407029,723.07105097091,59.1,12.7,6.08,1.26,264.0,0.14,1.41,24.1,4.92,Limestone,0
2024-06-15 15:00:00,806.7274284991562,843.2630877443648,38.9,21.1,6.3,2.17,429.0,0.28,1.46,30.5,3.97,Limestone,0
2024-06-15 16:00:00,974.4413887402375,241.64581800410693,61.5,12.7,4.31,1.14,92.0,0.34,2.94,21.8,5.03,Sandstone,0
2024-06-15 17:00:00,568.1471612753031,659.4919680428194,74.3,9.1,4.34,1.49,313.0,3.41,1.21,36.3,6.65,Basalt,0
2024-06-15 18:00:00,306.6784416127034,930.7562236662284,71.8,6.3,6.1,1.43,102.0,0.18,1.41,44.6,5.04,Granite,0
2024-06-15 19:00:00,921.917613706582,639.5030987950536,38.5,6.6,6.55,1.72,303.0,0.69,0.92,39.6,4.99,Granite,0
2024-06-15 20:00:00,312.9108378493918,228.48306314898193,38.2,20.2,2.76,1.37,484.0,0.59,3.62,39.1,3.27,Basalt,0
2024-06-15 21:00:00,175.32061316924552,189.62089754696234,44.7,13.9,6.43,1.71,76.0,2.11,1.87,13.1,6.36,Sandstone,0
2024-06-15 22:00:00,125.5493017406127,282.24650309596984,49.9,19.5,6.53,1.5,240.0,1.43,1.9,41.2,6.09,Sandstone,0
2024-06-15 23:00:00,117.98928550650528,372.2944709023403,52.5,18.6,1.95,1.59,411.0,0.23,2.11,44.6,3.34,Granite,0
2024-06-16 00:00:00,315.5077785453873,414.6690010385011,67.4,7.7,5.76,1.46,216.0,0.13,1.78,27.6,5.57,Sandstone,0
2024-06-16 01:00:00,292.10698475719664,562.813330171673,33.1,7.9,1.57,0.82,284.0,0.09,2.16,35.4,1.89,Sandstone,0
2024-06-16 02:00:00,921.4721063849939,691.0173081780669,31.9,20.1,0.84,0.76,102.0,0.47,1.11,29.0,2.58,Limestone,0
2024-06-16 03:00:00,422.73860393809895,248.69508865235997,51.6,19.4,4.64,1.06,150.0,1.01,3.79,44.7,5.02,Shale,0
2024-06-16 04:00:00,141.6805858358349,595.3893274139093,68.3,12.6,7.28,2.27,359.0,1.15,0.56,29.2,6.08,Granite,0
2024-06-16 05:00:00,812.7281678124214,679.3300788104617,40.6,6.5,0.38,1.14,423.0,0.28,1.06,24.0,2.32,Granite,0
2024-06-16 06:00:00,747.2966004210779,457.08263630486226,65.3,5.2,6.63,1.38,341.0,0.38,2.9,11.2,6.26,Granite,0
2024-06-16 07:00:00,270.30967421776364,531.4873191531556,44.3,10.8,4.1,0.56,427.0,1.53,1.12,38.8,2.45,Granite,0
2024-06-16 08:00:00,500.6450333153481,771.077023988053,78.7,5.2,6.9,1.32,323.0,0.17,1.7,13.1,6.28,Shale,0
2024-06-16 09:00:00,417.86357568910165,835.3122272884157,79.3,9.6,6.76,1.26,415.0,0.03,0.96,32.1,4.48,Granite,0
2024-06-16 10:00:00,798.4984810410258,472.331283340402,46.4,13.4,7.01,0.42,492.0,1.17,1.53,14.8,5.11,Sandstone,0
2024-06-16 11:00:00,629.860341387504,342.61458491533494,42.6,7.4,6.17,1.37,87.0,0.12,1.02,32.9,4.94,Shale,0
2024-06-16 12:00:00,267.05287840258853,573.8375446568211,52.6,7.1,6.76,0.63,266.0,0.28,2.19,6.8,4.63,Granite,0
2024-06-16 13:00:00,809.2961650498856,546.4865438670074,43.2,22.9,1.49,0.91,135.0,0.58,1.41,12.0,3.8,Granite,0
2024-06-16 14:00:00,622.3270487680076,635.4440887994541,67.0,16.7,2.5,1.82,259.0,0.23,0.51,33.8,4.07,Sandstone,0
2024-06-16 15:00:00,848.1459517961208,423.0480105630051,75.4,23.7,2.02,1.3,275.0,1.08,0.81,28.6,4.78,Limestone,0
2024-06-16 16:00:00,891.9298278526965,834.6966721000208,67.0,11.9,5.97,1.02,330.0,5.32,0.75,27.2,7.03,Basalt,1
2024-06-16 17:00:00,857.777347725828,611.1552095104471,75.3,18.5,1.31,0.99,248.0,0.16,2.47,8.7,4.15,Limestone,0
2024-06-16 18:00:00,243.3909361997997,603.8321128917123,51.8,9.1,1.54,1.03,196.0,0.42,0.66,39.5,3.67,Basalt,0
2024-06-16 19:00:00,910.136958197245,323.0617892153186,38.6,17.4,7.04,1.3,69.0,0.37,1.07,30.4,4.94,Basalt,0
2024-06-16 20:00:00,219.63125261729354,546.1616613701758,70.6,7.6,5.68,0.76,66.0,0.5,3.51,28.1,5.14,Sandstone,0
2024-06-16 21:00:00,259.3750516519043,916.722080597388,49.8,5.0,7.02,1.92,129.0,0.2,2.28,43.4,5.55,Granite,0
2024-06-16 22:00:00,854.3191313058325,598.301090512135,66.9,23.6,1.2,0.77,252.0,0.19,0.8,27.1,3.18,Shale,0
2024-06-16 23:00:00,827.9867304351567,201.287341738487,44.9,16.1,3.25,0.61,238.0,0.2,0.78,37.3,2.71,Sandstone,0
2024-06-17 00:00:00,462.25984670612434,569.0095231313458,34.5,23.5,2.34,1.82,136.0,0.23,0.75,13.6,4.06,Shale,0
2024-06-17 01:00:00,257.2710204644459,268.4918606869894,84.6,11.7,0.18,1.03,420.0,0.24,1.35,18.2,4.29,Sandstone,0
2024-06-17 02:00:00,293.793986606682,922.4347093924555,38.6,11.6,2.35,1.26,358.0,0.03,0.95,31.4,4.13,Basalt,0
2024-06-17 03:00:00,976.6315615012769,577.3515735522215,84.4,13.0,3.1,1.59,204.0,0.4,1.37,30.2,4.72,Basalt,0
2024-06-17 04:00:00,162.52337911134606,760.4175098314226,83.8,19.1,0.83,0.92,409.0,0.27,1.43,8.5,4.27,Granite,0
2024-06-17 05:00:00,430.9320261290285,154.51007753763201,73.7,16.3,4.58,1.29,495.0,0.18,1.25,7.2,4.69,Sandstone,0
2024-06-17 06:00:00,670.4372660076534,465.04307129478525,66.3,23.5,3.13,1.58,160.0,0.4,1.32,13.5,4.48,Shale,0
2024-06-17 07:00:00,796.6441961899851,636.9409413911967,61.8,5.5,0.47,2.36,213.0,0.37,1.28,26.4,4.76,Limestone,0
2024-06-17 08:00:00,712.8653461014036,200.49641518364746,77.6,19.2,5.66,1.0,497.0,0.25,0.83,35.9,4.64,Basalt,0
2024-06-17 09:00:00,423.2784394637334,153.23097401612745,45.9,11.6,5.86,1.01,112.0,0.37,0.59,20.6,4.15,Granite,0
2024-06-17 10:00:00,310.83788899199703,925.0595192506424,55.7,8.6,6.69,1.53,85.0,0.21,1.25,15.1,5.11,Limestone,0
2024-06-17 11:00:00,786.9978685686089,202.15210778880834,64.1,15.2,3.94,1.33,284.0,0.11,0.83,28.6,3.85,Limestone,0
2024-06-17 12:00:00,482.0379481512628,570.2145762490842,52.6,15.1,7.75,1.16,261.0,2.61,1.99,9.0,6.85,Sandstone,0
2024-06-17 13:00:00,204.0973706796373,950.3729497788937,53.5,7.7,7.32,2.31,85.0,0.22,0.65,11.9,5.79,Sandstone,0
2024-06-17 14:00:00,978.143459536306,111.99513447592814,48.2,9.0,4.46,0.62,181.0,0.48,1.02,23.1,4.08,Granite,0
2024-06-17 15:00:00,800.2500111379512,868.3690249917979,61.0,13.2,3.62,0.69,239.0,4.94,1.32,43.7,6.92,Shale,0
2024-06-17 16:00:00,668.2242252517299,287.4002063600051,76.8,13.2,0.12,0.63,420.0,0.24,2.29,18.1,2.85,Limestone,0
2024-06-17 17:00:00,398.42804200553655,939.0459678442359,41.1,11.4,5.72,1.98,369.0,0.58,1.0,39.0,5.93,Shale,0
2024-06-17 18:00:00,840.168914996413,547.0753441881234,81.4,8.0,4.56,1.5,462.0,3.77,1.34,44.1,6.77,Basalt,0
2024-06-17 19:00:00,314.7430114599987,231.06007080949357,67.9,5.1,7.51,0.71,200.0,0.07,1.66,37.9,5.18,Basalt,0
2024-06-17 20:00:00,141.23708035171694,562.3208139121459,75.3,24.4,4.79,1.16,189.0,1.4,1.79,22.7,5.92,Limestone,0
2024-06-17 21:00:00,445.0771583462647,666.1265595365137,60.6,23.9,7.94,1.21,258.0,0.46,1.47,37.4,4.89,Sandstone,0
2024-06-17 22:00:00,725.2794885199819,652.3249394435037,72.9,14.7,6.85,0.5,53.0,0.22,3.02,6.8,4.87,Granite,0
2024-06-17 23:00:00,949.8359666461246,763.8753056784088,30.9,24.9,7.63,1.32,143.0,0.39,1.0,39.6,4.38,Limestone,0
2024-06-18 00:00:00,334.7536567081673,991.3023991920792,75.0,18.5,2.69,0.76,145.0,0.26,2.9,24.6,4.45,Sandstone,0
2024-06-18 01:00:00,168.95960216627935,399.20902037475895,32.2,6.4,1.28,1.62,77.0,1.78,1.72,23.0,3.68,Basalt,0
2024-06-18 02:00:00,314.87338112769373,659.6702312913364,78.9,7.4,6.4,0.77,255.0,0.36,1.38,34.3,4.38,Shale,0
2024-06-18 03:00:00,769.4054443885348,157.30221973706324,84.6,23.3,6.31,1.33,457.0,0.74,1.44,42.2,6.2,Sandstone,0
2024-06-18 04:00:00,565.713216938593,570.302113054056,46.2,17.6,1.77,2.05,52.0,0.22,1.95,15.2,3.66,Sandstone,0
2024-06-18 05:00:00,732.6042435434877,977.4183584780986,41.6,21.9,6.14,1.8,333.0,0.49,0.85,21.9,5.08,Basalt,0
2024-06-18 06:00:00,983.5600109975455,504.9009711803594,72.1,23.0,4.7,1.5,446.0,0.25,1.31,31.0,4.15,Limestone,0
2024-06-18 07:00:00,556.2091337849492,789.3574017055648,43.9,14.0,0.97,1.18,98.0,0.09,1.08,29.3,2.67,Shale,0
2024-06-18 08:00:00,180.0753471584688,449.4858130587996,77.6,6.0,4.06,0.67,463.0,1.36,2.72,14.4,4.85,Granite,0
2024-06-18 09:00:00,885.6769136890028,959.1454815075093,35.7,8.8,7.46,1.02,418.0,0.52,0.88,5.7,5.28,Shale,0
